Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01H2YC0T5KD09V8DJ3RSF551X0,20230615_EDM_MAA KIDS_Bricks DF_Ninjago add disc up to 25% + New Arrival Ninjago_NB,2023-06-15,12:00 PM,39131,0.7225460122699386,0.0011503067484662577,0.0011503067484662577,0.000434560327198364,35559,28266,79,45,46,11,0.0002811070506759347,NB,LEGO® NINJAGO Discount up to 25% Off!🤩,Together We Rise🥷,20230615_EDM_MAA KIDS_Bricks DF_Ninjago add disc up to 25% + New Arrival Ninjago_NB List,20230615_EDM_MAA KIDS_Bricks DF_Ninjago add disc up to 25% + New Arrival Ninjago_EB List,Thursday,Email
N/A,01H24THSF5CQC3096MJRFH7GK5,20230606_EDM_MAA KIDS_Bricks DF_LEGO 6.6 + LEGO Special Price + LEGO Buy 3 or More get 40%_EB,2023-06-06,11:00 AM,198,0.6161616161616161,0.07575757575757576,0.0,0.0,159,122,18,15,0,0,0.0,EB,6.6 Discount up to 40% for LEGO® Collection!🤩,Special Price & Free Delivery🥳🛍️,20230606_EDM_MAA KIDS_Bricks DF_LEGO 6.6 + LEGO Special Price + LEGO Buy 3 or More get 40%_EB List,,Tuesday,Email
N/A,01H256BN0C2D73BG2S98P03K5G,20230606_EDM_MAA KIDS_Bricks DF_LEGO 6.6 + LEGO Special Price + LEGO Buy 3 or More get 40%_NB,2023-06-06,11:00 AM,41222,0.7098864298194525,0.002572316055134925,0.0014317608231411377,0.0003640069889341875,36831,29253,135,106,63,14,0.00033962447236912327,NB,6.6 Discount up to 40% for LEGO® Collection!🤩,Special Price & Free Delivery🥳🛍️,20230606_EDM_MAA KIDS_Bricks DF_LEGO 6.6 + LEGO Special Price + LEGO Buy 3 or More get 40%_NB List,20230606_EDM_MAA KIDS_Bricks DF_LEGO 6.6 + LEGO Special Price + LEGO Buy 3 or More get 40%_EB List,Tuesday,Email
N/A,01H13SR9EVWYBFK52PXSJJ0QWS,20230525_EDM_MAA KIDS_Bricks DF_LEGO Exclusive Promotion + LEGO Vehicle Set_EB,2023-05-25,10:00 AM,83,0.5060240963855421,0.024096385542168676,0.0,0.0,56,42,2,2,0,0,0.0,EB,LEGO Vehicles Collection: Make Dream Cars Real!🤩,Shop Now and Get Free Delivery!✔️, 20230525_EDM_MAA KIDS_Bricks DF_LEGO Exclusive Promotion + LEGO Vehicle Set_EB List,,Thursday,Email
N/A,01H15ZEANHNY5J9P28QS6PBB7X,20230525_EDM_MAA KIDS_Bricks DF_LEGO Exclusive Promotion + LEGO Vehicle Set_NB,2023-05-25,10:00 AM,30960,0.8824821526633718,0.0026811383531995994,0.0016474464579901153,0.0001615143586264819,34321,27319,133,83,54,3,9.689922480620155e-05,NB,LEGO Vehicles Collection: Make Dream Cars Real!🤩,Shop Now and Get Free Delivery!✔️,20230525_EDM_MAA KIDS_Bricks DF_LEGO Exclusive Promotion + LEGO Vehicle Set_NB List, 20230525_EDM_MAA KIDS_Bricks DF_LEGO Exclusive Promotion + LEGO Vehicle Set_EB List,Thursday,Email
N/A,01H0270WCF2Z8Q0V8TFHRGFGB8,20230511_EDM_MAA KIDS_Bricks DF_Mother's Day Extra 25%_EB,2023-05-11,11:00 AM,90,0.7777777777777778,0.044444444444444446,0.0,0.0,94,70,5,4,0,0,0.0,EB,Happy Mother's Day! Treat Mom to Something Special With up to 25% Off!🥰🎁,Free Delivery & Check Other Promotions🥳,20230511_EDM_MAA KIDS_Bricks DF_Mother's Day Extra 25%_EB List Rev,,Thursday,Email
N/A,01H02J4C2MKRSQXCE8S660E2ZC,20230511_EDM_MAA KIDS_Bricks DF_Mother's Day Extra 25%_NB,2023-05-11,11:00 AM,32718,0.9045173910385721,0.0023228803716608595,0.001803288709578825,0.00024451372333272203,37168,29594,101,76,59,0,0.0,NB,Happy Mother's Day! Treat Mom to Something Special With up to 25% Off!🥰🎁,Free Delivery & Check Other Promotions🥳,20230511_EDM_MAA KIDS_Bricks DF_Mother's Day Extra 25%_NB List Rev,20230511_EDM_MAA KIDS_Bricks DF_Mother's Day Extra 25%_EB List Rev,Thursday,Email
N/A,01GZDSH4JNFA99B6X347EKSH3E,20230505_EDM_MAA KIDS_Bricks DF_LEGO D2C 5.5 Campaign_EB,2023-05-05,10:00 AM,94,0.3404255319148936,0.05319148936170213,0.0,0.0,42,32,24,5,0,0,0.0,EB,May The 4th Be With You! Discount Up to 30% Off + Extra Up to 30%🤩🥳,Free Delivery🚛,20230505_EDM_MAA KIDS_Bricks DF_LEGO D2C 5.5 Campaign_EB List,,Friday,Email
N/A,01GZJZZW73PD3F61TNRXXMQKXX,20230505_EDM_MAA KIDS_Bricks DF_LEGO D2C 5.5 Campaign_NB,2023-05-05,10:00 AM,36178,0.8539356907849264,0.0018247670657192624,0.0014376952639000248,0.00030412784428654374,38514,30886,98,66,56,9,0.00024876997070042567,NB,May The 4th Be With You! Discount Up to 30% Off + Extra Up to 30%🤩🥳,Free Delivery🚛,20230505_EDM_MAA KIDS_Bricks DF_LEGO D2C 5.5 Campaign_NB List,20230505_EDM_MAA KIDS_Bricks DF_LEGO D2C 5.5 Campaign_EB List,Friday,Email
N/A,01GY6K0N3AN82V6KVTCT2JX5YC,20230421_EDM_MAA KIDS_Bricks DF_Ramadan D2C 20% Off_EB,2023-04-21,10:00 AM,57,0.45614035087719296,0.15789473684210525,0.0,0.0,38,26,17,9,0,0,0.0,EB,Extra 20% Off for LEGO® Sets!🤩🛍️,Free Delivery🚛,20230421_EDM_MAA KIDS_Bricks DF_Ramadan D2C 20% Off_EB List,,Friday,Email
