Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01GXZPMPP1M37B3A2B818HKVP6,20230415_EDM_MAA SPORTS_Reebok DF_Lebaran Sale Up To 50% + 20%_NB,2023-04-15,11:00 AM,195079,0.49175407384769865,0.004682332652994401,0.0018827561366935527,0.00020737603824450725,112692,90110,1196,858,357,11837,0.06067798174073068,NB,Lebaran Sale Has Begun 🫶,Refresh your fit,20230415_EDM_MAA SPORTS_Reebok DF_Lebaran Sale Up To 50% + 20%_NB List,20230415_EDM_MAA SPORTS_Reebok DF_Lebaran Sale Up To 50% + 20%_EB List,Saturday,Email
N/A,01GXA4AS09QRHDYTMNZ6FWZ9KA,20230411_EDM_MAA SPORTS_Reebok DF_Reebok Event Invitation_EB,2023-04-11,07:00 PM,899,0.21699196326061998,0.001148105625717566,0.001148105625717566,0.0,251,189,2,1,1,28,0.03114571746384872,EB,Witness The Comeback of Reebok BB 4000 II 👟,Synonymous with heritage and authenticity,20230411_EDM_MAA SPORTS_Reebok DF_Reebok Event Invitation_EB List (Jakarta),,Tuesday,Email
N/A,01GXQXEJZNJ4K59KJJXRDQWN4K,20230411_EDM_MAA SPORTS_Reebok DF_Reebok Event Invitation_NB,2023-04-11,07:00 PM,183238,0.4430123972247185,0.0012056733629914095,0.000948909591243239,0.0005749275758709036,99362,79367,278,216,173,4085,0.022293410755410997,NB,Witness The Comeback of Reebok BB 4000 II 👟,Synonymous with heritage and authenticity,20230411_EDM_MAA SPORTS_Reebok DF_Reebok Event Invitation_NB List (Jakarta),20230411_EDM_MAA SPORTS_Reebok DF_Reebok Event Invitation_EB List (Jakarta),Tuesday,Email
N/A,01GXN9B8TVD3TYZXV0156A6JCN,20230415_EDM_MAA SPORTS_Reebok DF_Birthday Treat!_EB Testing MAA,2023-04-10,05:26 PM,18,0.5555555555555556,0.1111111111111111,0.0,0.0,20,10,8,2,0,0,0.0,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,20230410_Testing MAA Voucher,,Monday,Email
N/A,01GWR51YHT1XF62DPWH1SKYTEE,20230405_EDM_MAA SPORTS_Reebok DF_Classic Collection_EB,2023-04-05,07:00 PM,1121,0.23655913978494625,0.013440860215053764,0.0008960573476702509,0.0,353,264,21,15,1,5,0.0044603033006244425,EB,Forever Classic 😎,A look that's always iconic,20230405_EDM_MAA SPORTS_Reebok DF_Classic Collection_EB List,,Wednesday,Email
N/A,01GX87XNN48V3PFY17X5DHV28K,20230405_EDM_MAA SPORTS_Reebok DF_Classic Collection_NB,2023-04-05,07:00 PM,150018,0.617144879439633,0.0034655680126069216,0.002777796326097263,0.0006877716865096588,115171,92423,712,519,429,259,0.0017264594915276834,NB,Forever Classic 😎,A look that's always iconic,20230405_EDM_MAA SPORTS_Reebok DF_Classic Collection_NB List,20230405_EDM_MAA SPORTS_Reebok DF_Classic Collection_EB List,Wednesday,Email
N/A,01GW6ARAMGS1ECCMZ3J1NXQ8BB,20230324_EDM_MAA SPORTS_Reebok DF_New Collection_EB,2023-03-24,05:00 PM,1352,0.2942564909520063,0.003147128245476003,0.0015735641227380016,0.0,459,374,4,4,2,81,0.059911242603550297,EB,Have you seen our newest arrivals? 🔥,Check out what's fresh,20230324_EDM_MAA SPORTS_Reebok DF_New Collection_EB List,,Friday,Email
N/A,01GW8X27FRSYWE0M11AANRMMGH,20230324_EDM_MAA SPORTS_Reebok DF_New Collection_NB,2023-03-24,05:00 PM,206458,0.6453586183124026,0.0030817354440734472,0.003153762649778002,0.0004630320366721373,162974,125439,876,599,622,12087,0.058544595026591366,NB,Have you seen our newest arrivals? 🔥,Check out what's fresh,20230324_EDM_MAA SPORTS_Reebok DF_New Collection_NB List,20230324_EDM_MAA SPORTS_Reebok DF_New Collection_EB List,Friday,Email
N/A,01GVPS2RWMAPVJMENGPG1TKMW4,20230319_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB,2023-03-19,10:00 AM,149,0.10810810810810811,0.013513513513513514,0.0,0.0,22,16,6,2,0,1,0.006711409395973154,EB,Treat yourself on your special day 🎁,IDR 200k off* for you,20230319_EDM_MAA SPORTS_Reebok DF_Birthday Treats_EB_List,,Sunday,Email
N/A,01GVFK0GKFJE8KKMX6E4EPJJTA,20230317_EDM_MAA SPORTS_Reebok DF_BOGO 30%_EB,2023-03-17,06:00 PM,3092,0.2848708487084871,0.008118081180811807,0.0007380073800738007,0.0,450,386,16,11,1,1737,0.5617723156532989,EB,⏱️72 HOURS ONLY: 30% off on second item!,Add to cart and don't miss out!,20230317_EDM_MAA SPORTS_Reebok DF_BOGO 30%_EB_List,,Friday,Email
