Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01GW69158QJYQCZYXES3WMWVEN,20230327_EDM_MAA SPORTS_Foot Locker PH_Certified Classics_NB,2023-03-27,09:00 AM,87199,0.16879873945091337,0.005995620126054909,0.00044065804935370154,1.335327422283944e-05,17418,12641,541,449,33,12311,0.14118281172949232,NB,YOUR NEXT SNEAKER ROTATION,Classic sneakers you can rock on the daily,20230327_EDM_MAA SPORTS_Foot Locker PH_Certified Classics_NB List,,Monday,Email
N/A,01GV2SWW1FWP3ZF7GDQ9SP3Q4Z,20230318_EDM_MAA SPORTS_Foot Locker PH_Warm-up 9_NB,2023-03-18,05:00 PM,45836,0.10148276526092817,0.0025274407856730216,0.00014442518775274407,0.0,5582,4216,123,105,6,4292,0.09363818832358844,NB,EXCLUSIVE FOOT LOCKER RELEASES,Sneakers You Can't Get Anywhere Else!,ALL Database Warm Up FL PH 50k,,Saturday,Email
N/A,01GV2ST9NT3WAP76NN7FJX706R,20230317_EDM_MAA SPORTS_Foot Locker PH_Warm-up 8_NB,2023-03-17,05:00 PM,39610,0.16609669975255095,0.0025022937692885145,0.00011121305641282287,0.0,7768,5974,101,90,5,3643,0.09197172431204241,NB,EXCLUSIVE FOOT LOCKER RELEASES,Sneakers You Can't Get Anywhere Else!,"WL Insignia, 20230317_EDM_MAA SPORTS_Foot Locker PH_Warm-up 8_NB_Part 1, 20230317_EDM_MAA SPORTS_Foot Locker PH_Warm-up 8_NB_Part 2",,Friday,Email
N/A,01GV2RPV2WZ4ZVX466EB2TEF0X,20230316_EDM_MAA SPORTS_Foot Locker PH_Warm-up 7_NB,2023-03-16,05:00 PM,32959,0.2285366815671838,0.0030239284775177492,0.00013147515119642388,0.0,8586,6953,107,92,4,2535,0.07691374131496707,NB,EXCLUSIVE FOOT LOCKER RELEASES,Sneakers You Can't Get Anywhere Else!,"20230316_EDM_MAA SPORTS_Foot Locker PH_Warm-up 7_NB_Part 2 List, WL Insignia, 20230316_EDM_MAA SPORTS_Foot Locker PH_Warm-up 7_NB Part 1 List",,Thursday,Email
N/A,01GTV58MRPN9JKSTE6BSJV71TD,20230315_EDM_MAA SPORTS_Foot Locker PH_Warm-up 6_NB,2023-03-15,05:00 PM,25843,0.16529064869418703,0.0037068239258635214,0.00012636899747262004,0.0,5175,3924,116,88,3,2103,0.08137600123824633,NB,EXCLUSIVE FOOT LOCKER RELEASES,Sneakers You Can't Get Anywhere Else!,"20230315_EDM_MAA SPORTS_Foot Locker PH_Warm-up 6_NB_List, WL Insignia",,Wednesday,Email
N/A,01GV3026GNH2XNXW1M4BMVF9RD,20230314_EDM_MAA SPORTS_Foot Locker PH_Warm-up 5_NB,2023-03-14,05:00 PM,18969,0.217852460970087,0.007090930759146705,0.00011917530687641521,0.0,4654,3656,134,119,2,2187,0.11529337339870314,NB,EXCLUSIVE FOOT LOCKER RELEASES,Cop the Latest Foot Locker-Exclusive Sneakers Now ,"WL Insignia, 20230314_EDM_MAA SPORTS_Foot Locker PH_Warm-up 5_NB_List",,Tuesday,Email
N/A,01GV2ZEB2X8CK27GYKHZ4VJZX2,20230313_EDM_MAA SPORTS_Foot Locker PH_Warm-up 4_NB,2023-03-13,05:00 PM,14426,0.13460266117768138,0.008527530691759171,0.00022053958685584063,0.0,2557,1831,136,116,3,823,0.057049771246360736,NB,EXCLUSIVE FOOT LOCKER RELEASES,Cop the Latest Foot Locker-Exclusive Sneakers Now ,"20230313_EDM_MAA SPORTS_Foot Locker PH_Warm-up 4_NB_List, WL Insignia",,Monday,Email
N/A,01GV2Z2D48PEQRH94ZAB53KTJJ,20230312_EDM_MAA SPORTS_Foot Locker PH_Warm-up 3_NB,2023-03-12,05:00 PM,8732,0.0808227465214761,0.008832425892317,0.00024198427102238354,0.0,1036,668,87,73,3,467,0.05348144754924416,NB,EXCLUSIVE FOOT LOCKER RELEASES,Cop the Latest Foot Locker-Exclusive Sneakers Now ,"WL Insignia, 20230312_EDM_MAA SPORTS_Foot Locker PH_Warm-up 3_NB_List",,Sunday,Email
N/A,01GV2XVKE2MWY6JJ3T5S7EG6Z8,20230311_EDM_MAA SPORTS_Foot Locker PH_Warm-up 2_NB,2023-03-11,05:00 PM,4800,0.0756673284800353,0.009927200529450696,0.00044120891242003087,0.0,516,343,51,45,3,267,0.055625,N/A,EXCLUSIVE FOOT LOCKER RELEASES,Cop the Latest Foot Locker-Exclusive Sneakers Now ,"WL Insignia, 20230311_EDM_MAA SPORTS_Foot Locker PH_Warm-up 2_NB_List",,Saturday,Email
N/A,01GTV1RD8ATY23PS9BR2JC80DV,20230310_EDM_MAA SPORTS_Foot Locker PH_Warm-up 1_NB,2023-03-10,05:00 PM,978,0.15010799136069114,0.01079913606911447,0.0,0.0,250,139,12,10,0,52,0.053169734151329244,NB,EXCLUSIVE FOOT LOCKER RELEASES,Cop the Latest Foot Locker-Exclusive Sneakers Now ,20230310_EDM_MAA SPORTS_Foot Locker PH_Warm-up 1_NB_List,,Friday,Email
