Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01H31197KN8C27ZGRTP1QMHVES,20230616_EDM_MAA FFW_LINEA DF_Hispanitas highlight_NB,2023-06-16,01:00 PM,141477,0.6059634066898916,0.0018339139547398533,0.0018763984478998498,0.00019826096807998414,104636,85579,408,259,274,249,0.0017600033927776247,NB,Step into the World of Hispanitas: Discover the Essence of Spanish Elegance,Your Ultimate Style Companion. Get it Now!,20230616_EDM_MAA FFW_LINEA DF_Hispanitas highlight_NB List,20230616_EDM_MAA FFW_LINEA DF_Hispanitas highlight_EB List,Friday,Email
N/A,01H2CMQWBVD1CJXST5MHQABV6P,20230611_EDM_MAA FFW_LINEA DF_Staccato x Robert Wun_EB,2023-06-11,01:00 PM,718,0.3286908077994429,0.016713091922005572,0.001392757660167131,0.0,303,236,17,12,1,0,0.0,EB,Introducing the Hottest Collaboration of STACCATO X ROBERT WUN,Now Available. Grab yours now!,20230611_EDM_MAA FFW_LINEA DF_Staccato x Robert Wun_EB List,,Sunday,Email
N/A,01H2FJV63JK9WEPJNN49TXVX1G,20230611_EDM_MAA FFW_LINEA DF_Staccato x Robert Wun_NB,2023-06-11,01:00 PM,138731,0.5296436694465504,0.002281670818441099,0.002866529477598469,0.00023105527275352902,91399,73353,435,316,410,236,0.0017011338489594972,NB,Introducing the Hottest Collaboration of STACCATO X ROBERT WUN,Now Available. Grab yours now!,20230611_EDM_MAA FFW_LINEA DF_Staccato x Robert Wun_NB List,20230611_EDM_MAA FFW_LINEA DF_Staccato x Robert Wun_EB List,Sunday,Email
N/A,01H1XJD1SWW36CBZ3F3JDM0M78,20230606_EDM_MAA FFW_LINEA DF_6.6 Birkenstock_EB,2023-06-06,03:00 PM,813,0.3992583436341162,0.02843016069221261,0.0,0.0,397,323,25,23,0,4,0.004920049200492005,EB,Tune up Your Style: 6.6 Birkenstock Deals Inside!,"Claim your Rp160,000 voucher and enjoy the savings",20230606_EDM_MAA FFW_LINEA DF_6.6 Birkenstock_EB List,,Tuesday,Email
N/A,01H27GNZ1JDBTD7V0E8RPX9405,20230606_EDM_MAA FFW_LINEA DF_6.6 Birkenstock_NB,2023-06-06,03:00 PM,156047,0.5870427925613891,0.0026841672660022605,0.002106236514949142,0.0001541148669474982,113419,91419,593,418,341,319,0.0020442558972617224,NB,Tune up Your Style: 6.6 Birkenstock Deals Inside!,"Claim your Rp160,000 voucher and enjoy the savings",20230606_EDM_MAA FFW_LINEA DF_6.6 Birkenstock_NB List,20230606_EDM_MAA FFW_LINEA DF_6.6 Birkenstock_EB List,Tuesday,Email
N/A,01H1B0ZWV6JKPQR9WKXKJ1HN5X,20230530_EDM_MAA FFW_LINEA DF_PayDay_EB,2023-05-30,01:00 PM,661,0.38636363636363635,0.016666666666666666,0.0,0.0,307,255,12,11,0,1,0.0015128593040847202,EB,Reward Yourself This Payday: Choose Your Coolest Style!,Extra 12% OFF with applied code: MAY800ALL,20230530_EDM_MAA FFW_LINEA DF_PayDay_EB List,,Tuesday,Email
N/A,01H1N9E20N1KCVJM025H1VH3J1,20230530_EDM_MAA FFW_LINEA DF_PayDay_NB,2023-05-30,01:00 PM,147129,0.6345799494983962,0.001699310721353989,0.0018835733296935781,0.0001023681157442162,115543,92985,336,249,282,599,0.0040712571960660375,NB,Reward Yourself This Payday: Choose Your Coolest Style!,Extra 12% OFF with applied code: MAY800ALL,20230530_EDM_MAA FFW_LINEA DF_PayDay_NB List,20230530_EDM_MAA FFW_LINEA DF_PayDay_EB List,Tuesday,Email
N/A,01H13DX7R2MSNTFVM1RFZ18C9C,20230527_EDM_MAA FFW_LINEA DF_Staccato Bag Highlight_EB,2023-05-27,11:00 AM,660,0.29893778452200304,0.007587253414264037,0.0030349013657056147,0.0,247,197,6,5,2,1,0.0015151515151515152,EB,Find The Perfect Bag for Your Stylish Fit,"Pick Yours Now! Get offers, Rebate up to Rp500.000. T&C Apply.",20230527_EDM_MAA FFW_LINEA DF_Staccato Bag Highlight_EB List - Rev1,,Saturday,Email
N/A,01H1BEWZCCW8J9ACP41H9ARGA3,20230527_EDM_MAA FFW_LINEA DF_Staccato Bag Highlight_NB,2023-05-27,11:00 AM,162628,0.46934244446363155,0.0017576751816264355,0.001881020808407238,9.867650142464199e-05,94079,76102,422,285,326,482,0.002963819268514647,NB,Find The Perfect Bag for Your Stylish Fit,"Pick Yours Now! Get offers, Rebate up to Rp500.000. T&C Apply.",20230527_EDM_MAA FFW_LINEA DF_Staccato Bag Highlight_NB List - Rev1,20230527_EDM_MAA FFW_LINEA DF_Staccato Bag Highlight_EB List - Rev1,Saturday,Email
N/A,01H18WQB0MJNS3X7STDTAJC8PB,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_EB,2023-05-25,05:30 PM,588,0.49914529914529915,0.017094017094017096,0.0,0.0,423,292,16,10,0,3,0.00510204081632653,EB,Hi there! 15% OFF Await You Inside 🤗,Look what we specially prepared for your style.,20230525_EDM_MAA FFW_LINEA DF_Lapsed Program_EB List - Rev1,,Thursday,Email
